cod-ca;ca;cod-prov;prov;ano;mes;form-soc;num-con;capt-suscr-con;capt-desem-con
05;Canarias;35;Palmas, Las;2023;1;SA;0;0;0
12;Galicia;36;Pontevedra;2023;1;SA;0;0;0
07;Castilla y León;37;Salamanca;2023;1;SA;1;60000;60000
05;Canarias;38;Santa Cruz de Tenerife;2023;1;SA;2;377000;377000
06;Cantabria;39;Cantabria;2023;1;SA;1;64000;64000
07;Castilla y León;40;Segovia;2023;1;SA;0;0;0
01;Andalucía;41;Sevilla;2023;1;SA;0;0;0
07;Castilla y León;42;Soria;2023;1;SA;0;0;0
09;Cataluña;43;Tarragona;2023;1;SA;0;0;0
02;Aragón;44;Teruel;2023;1;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2023;1;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2023;1;SA;1;60000;15000
07;Castilla y León;47;Valladolid;2023;1;SA;0;0;0
16;País Vasco;48;Bizkaia;2023;1;SA;0;0;0
07;Castilla y León;49;Zamora;2023;1;SA;0;0;0
02;Aragón;50;Zaragoza;2023;1;SA;0;0;0
18;Ceuta;51;Ceuta;2023;1;SA;0;0;0
19;Melilla;52;Melilla;2023;1;SA;0;0;0
16;País Vasco;01;Araba / Álava;2023;1;SL;36;1097469;1097469
08;Castilla-La Mancha;02;Albacete;2023;1;SL;59;2496643;2496643
10;Comunitat Valenciana;03;Alacant / Alicante;2023;1;SL;439;37445959;37445959
01;Andalucía;04;Almería;2023;1;SL;149;1910038;1910038
07;Castilla y León;05;Ávila;2023;1;SL;7;405920;405920
11;Extremadura;06;Badajoz;2023;1;SL;75;3307193;3307193
04;Illes Balears;07;Illes Balears;2023;1;SL;357;8092465;8092465
09;Cataluña;08;Barcelona;2023;1;SL;1506;64596356;64596356
07;Castilla y León;09;Burgos;2023;1;SL;28;477061;477061
11;Extremadura;10;Cáceres;2023;1;SL;42;2365080;2365080
01;Andalucía;11;Cádiz;2023;1;SL;159;2832495;2832495
10;Comunitat Valenciana;12;Castelló / Castellón;2023;1;SL;114;20745705;20745705
08;Castilla-La Mancha;13;Ciudad Real;2023;1;SL;54;1039157;1039157
01;Andalucía;14;Córdoba;2023;1;SL;146;27147133;27147133
12;Galicia;15;Coruña, A;2023;1;SL;159;3787617;3787617
08;Castilla-La Mancha;16;Cuenca;2023;1;SL;30;1403022;1403022
09;Cataluña;17;Girona;2023;1;SL;168;5945792;5945792
01;Andalucía;18;Granada;2023;1;SL;125;2407284;2407284
08;Castilla-La Mancha;19;Guadalajara;2023;1;SL;27;115203;115203
16;País Vasco;20;Gipuzkoa;2023;1;SL;74;22478632;22478632
01;Andalucía;21;Huelva;2023;1;SL;73;3143470;3143470
02;Aragón;22;Huesca;2023;1;SL;25;1157651;1157651
01;Andalucía;23;Jaén;2023;1;SL;66;1303973;1303973
07;Castilla y León;24;León;2023;1;SL;45;323935;323935
09;Cataluña;25;Lleida;2023;1;SL;65;4909689;4909689
17;La Rioja;26;Rioja, La;2023;1;SL;44;2311851;2311851
12;Galicia;27;Lugo;2023;1;SL;31;757823;757823
13;Comunidad de Madrid;28;Madrid;2023;1;SL;2036;100790347;100790347
01;Andalucía;29;Málaga;2023;1;SL;568;52045817;52045817
14;Región de Murcia;30;Murcia;2023;1;SL;217;7003019;7003019
15;C. Foral de Navarra;31;Navarra;2023;1;SL;87;1432719;1432719
12;Galicia;32;Ourense;2023;1;SL;34;6251596;6251596
03;Principado de Asturias;33;Asturias;2023;1;SL;115;9952067;9952067
07;Castilla y León;34;Palencia;2023;1;SL;19;895630;895630
05;Canarias;35;Palmas, Las;2023;1;SL;169;35707539;35707539
12;Galicia;36;Pontevedra;2023;1;SL;146;23415976;23415976
07;Castilla y León;37;Salamanca;2023;1;SL;39;3487770;3487770
05;Canarias;38;Santa Cruz de Tenerife;2023;1;SL;155;16897485;16897485
06;Cantabria;39;Cantabria;2023;1;SL;68;838685;838685
07;Castilla y León;40;Segovia;2023;1;SL;11;14391057;14391057
01;Andalucía;41;Sevilla;2023;1;SL;402;9406299;9406299
07;Castilla y León;42;Soria;2023;1;SL;12;125436;125436
09;Cataluña;43;Tarragona;2023;1;SL;129;5017642;5017642
02;Aragón;44;Teruel;2023;1;SL;12;861612;861612
08;Castilla-La Mancha;45;Toledo;2023;1;SL;100;1275926;1275926
10;Comunitat Valenciana;46;València / Valencia;2023;1;SL;594;32981454;32981454
07;Castilla y León;47;Valladolid;2023;1;SL;73;6876872;6876872
16;País Vasco;48;Bizkaia;2023;1;SL;158;9635888;9635888
07;Castilla y León;49;Zamora;2023;1;SL;24;276020;276020
02;Aragón;50;Zaragoza;2023;1;SL;128;3792353;3792353
18;Ceuta;51;Ceuta;2023;1;SL;4;13176;13176
19;Melilla;52;Melilla;2023;1;SL;9;64050;64050
16;País Vasco;01;Araba / Álava;2023;1;Otras;0;0;0
08;Castilla-La Mancha;02;Albacete;2023;1;Otras;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2023;1;Otras;0;0;0
01;Andalucía;04;Almería;2023;1;Otras;0;0;0
07;Castilla y León;05;Ávila;2023;1;Otras;0;0;0
11;Extremadura;06;Badajoz;2023;1;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2023;1;Otras;0;0;0
09;Cataluña;08;Barcelona;2023;1;Otras;3;3200;3200
07;Castilla y León;09;Burgos;2023;1;Otras;0;0;0
11;Extremadura;10;Cáceres;2023;1;Otras;0;0;0
01;Andalucía;11;Cádiz;2023;1;Otras;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2023;1;Otras;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2023;1;Otras;0;0;0
01;Andalucía;14;Córdoba;2023;1;Otras;0;0;0
12;Galicia;15;Coruña, A;2023;1;Otras;1;0;0
08;Castilla-La Mancha;16;Cuenca;2023;1;Otras;1;5000;5000
09;Cataluña;17;Girona;2023;1;Otras;1;30051;30051
01;Andalucía;18;Granada;2023;1;Otras;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2023;1;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2023;1;Otras;0;0;0
01;Andalucía;21;Huelva;2023;1;Otras;0;0;0
02;Aragón;22;Huesca;2023;1;Otras;1;6500;6500
01;Andalucía;23;Jaén;2023;1;Otras;0;0;0
07;Castilla y León;24;León;2023;1;Otras;0;0;0
09;Cataluña;25;Lleida;2023;1;Otras;0;0;0
17;La Rioja;26;Rioja, La;2023;1;Otras;0;0;0
12;Galicia;27;Lugo;2023;1;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2023;1;Otras;11;88000;88000
01;Andalucía;29;Málaga;2023;1;Otras;1;3000;3000
14;Región de Murcia;30;Murcia;2023;1;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2023;1;Otras;1;0;0
12;Galicia;32;Ourense;2023;1;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2023;1;Otras;1;0;0
07;Castilla y León;34;Palencia;2023;1;Otras;0;0;0
05;Canarias;35;Palmas, Las;2023;1;Otras;1;3000;3000
12;Galicia;36;Pontevedra;2023;1;Otras;0;0;0
07;Castilla y León;37;Salamanca;2023;1;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2023;1;Otras;5;12000;12000
06;Cantabria;39;Cantabria;2023;1;Otras;0;0;0
07;Castilla y León;40;Segovia;2023;1;Otras;0;0;0
01;Andalucía;41;Sevilla;2023;1;Otras;1;0;0
07;Castilla y León;42;Soria;2023;1;Otras;0;0;0
09;Cataluña;43;Tarragona;2023;1;Otras;0;0;0
02;Aragón;44;Teruel;2023;1;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2023;1;Otras;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2023;1;Otras;3;403000;403000
07;Castilla y León;47;Valladolid;2023;1;Otras;0;0;0
16;País Vasco;48;Bizkaia;2023;1;Otras;0;0;0
07;Castilla y León;49;Zamora;2023;1;Otras;0;0;0
02;Aragón;50;Zaragoza;2023;1;Otras;1;180430;180430
18;Ceuta;51;Ceuta;2023;1;Otras;0;0;0
19;Melilla;52;Melilla;2023;1;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2023;2;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2023;2;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2023;2;SA;0;0;0
01;Andalucía;04;Almería;2023;2;SA;1;3000;3000
07;Castilla y León;05;Ávila;2023;2;SA;0;0;0
11;Extremadura;06;Badajoz;2023;2;SA;0;0;0
04;Illes Balears;07;Illes Balears;2023;2;SA;0;0;0
09;Cataluña;08;Barcelona;2023;2;SA;2;1340000;410000
07;Castilla y León;09;Burgos;2023;2;SA;0;0;0
11;Extremadura;10;Cáceres;2023;2;SA;0;0;0
01;Andalucía;11;Cádiz;2023;2;SA;1;922800;922800
10;Comunitat Valenciana;12;Castelló / Castellón;2023;2;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2023;2;SA;0;0;0
01;Andalucía;14;Córdoba;2023;2;SA;0;0;0
12;Galicia;15;Coruña, A;2023;2;SA;0;0;0
08;Castilla-La Mancha;16;Cuenca;2023;2;SA;0;0;0
09;Cataluña;17;Girona;2023;2;SA;0;0;0
01;Andalucía;18;Granada;2023;2;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2023;2;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2023;2;SA;1;300000;300000
01;Andalucía;21;Huelva;2023;2;SA;0;0;0
02;Aragón;22;Huesca;2023;2;SA;0;0;0
01;Andalucía;23;Jaén;2023;2;SA;0;0;0
07;Castilla y León;24;León;2023;2;SA;0;0;0
09;Cataluña;25;Lleida;2023;2;SA;0;0;0
17;La Rioja;26;Rioja, La;2023;2;SA;0;0;0
12;Galicia;27;Lugo;2023;2;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2023;2;SA;16;13730000;8509763
01;Andalucía;29;Málaga;2023;2;SA;1;100000;50000
14;Región de Murcia;30;Murcia;2023;2;SA;0;0;0
15;C. Foral de Navarra;31;Navarra;2023;2;SA;0;0;0
12;Galicia;32;Ourense;2023;2;SA;0;0;0
03;Principado de Asturias;33;Asturias;2023;2;SA;0;0;0
07;Castilla y León;34;Palencia;2023;2;SA;0;0;0
05;Canarias;35;Palmas, Las;2023;2;SA;0;0;0
12;Galicia;36;Pontevedra;2023;2;SA;1;60000;15000
07;Castilla y León;37;Salamanca;2023;2;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2023;2;SA;0;0;0
06;Cantabria;39;Cantabria;2023;2;SA;0;0;0
07;Castilla y León;40;Segovia;2023;2;SA;0;0;0
01;Andalucía;41;Sevilla;2023;2;SA;0;0;0
07;Castilla y León;42;Soria;2023;2;SA;0;0;0
09;Cataluña;43;Tarragona;2023;2;SA;0;0;0
02;Aragón;44;Teruel;2023;2;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2023;2;SA;0;0;0
10;Comunitat Valenciana;46;València / Valencia;2023;2;SA;2;1210000;1210000
07;Castilla y León;47;Valladolid;2023;2;SA;0;0;0
16;País Vasco;48;Bizkaia;2023;2;SA;0;0;0
07;Castilla y León;49;Zamora;2023;2;SA;0;0;0
02;Aragón;50;Zaragoza;2023;2;SA;0;0;0
18;Ceuta;51;Ceuta;2023;2;SA;0;0;0
19;Melilla;52;Melilla;2023;2;SA;0;0;0
16;País Vasco;01;Araba / Álava;2023;2;SL;29;253220;253220
08;Castilla-La Mancha;02;Albacete;2023;2;SL;84;1260490;1260490
10;Comunitat Valenciana;03;Alacant / Alicante;2023;2;SL;526;9502517;9502517
01;Andalucía;04;Almería;2023;2;SL;136;2755908;2755908
07;Castilla y León;05;Ávila;2023;2;SL;9;103005;103005
11;Extremadura;06;Badajoz;2023;2;SL;72;1600912;1600912
04;Illes Balears;07;Illes Balears;2023;2;SL;385;15939227;15939227
09;Cataluña;08;Barcelona;2023;2;SL;1474;56949058;56949058
07;Castilla y León;09;Burgos;2023;2;SL;26;428388;428388
11;Extremadura;10;Cáceres;2023;2;SL;53;1582812;1582812
01;Andalucía;11;Cádiz;2023;2;SL;203;8313827;8313827
10;Comunitat Valenciana;12;Castelló / Castellón;2023;2;SL;131;1330961;1330961
08;Castilla-La Mancha;13;Ciudad Real;2023;2;SL;68;1163905;1163905
01;Andalucía;14;Córdoba;2023;2;SL;113;1837601;1837601
12;Galicia;15;Coruña, A;2023;2;SL;175;14601310;14601310
08;Castilla-La Mancha;16;Cuenca;2023;2;SL;24;274220;274220
09;Cataluña;17;Girona;2023;2;SL;0;0;0
01;Andalucía;18;Granada;2023;2;SL;129;10687858;10687858
08;Castilla-La Mancha;19;Guadalajara;2023;2;SL;31;141754;141754
16;País Vasco;20;Gipuzkoa;2023;2;SL;93;7594843;7594843
01;Andalucía;21;Huelva;2023;2;SL;56;257503;257503
02;Aragón;22;Huesca;2023;2;SL;24;1337030;1337030
01;Andalucía;23;Jaén;2023;2;SL;54;573659;573659
07;Castilla y León;24;León;2023;2;SL;57;2800324;2800324
09;Cataluña;25;Lleida;2023;2;SL;72;1376818;1376818
17;La Rioja;26;Rioja, La;2023;2;SL;51;1200940;1200940
12;Galicia;27;Lugo;2023;2;SL;31;429617;429617
13;Comunidad de Madrid;28;Madrid;2023;2;SL;2373;68208223;68208223
01;Andalucía;29;Málaga;2023;2;SL;560;8235251;8235251
14;Región de Murcia;30;Murcia;2023;2;SL;261;4079128;4079128
15;C. Foral de Navarra;31;Navarra;2023;2;SL;114;3712207;3712207
12;Galicia;32;Ourense;2023;2;SL;32;174073;174073
03;Principado de Asturias;33;Asturias;2023;2;SL;153;2181748;2181748
07;Castilla y León;34;Palencia;2023;2;SL;10;186200;186200
05;Canarias;35;Palmas, Las;2023;2;SL;175;3008435;3008435
12;Galicia;36;Pontevedra;2023;2;SL;147;2989549;2989549
07;Castilla y León;37;Salamanca;2023;2;SL;41;2870408;2870408
05;Canarias;38;Santa Cruz de Tenerife;2023;2;SL;161;2254106;2254106
06;Cantabria;39;Cantabria;2023;2;SL;58;680920;680920
07;Castilla y León;40;Segovia;2023;2;SL;9;129600;129600
01;Andalucía;41;Sevilla;2023;2;SL;372;11464933;11464933
07;Castilla y León;42;Soria;2023;2;SL;9;44600;44600
09;Cataluña;43;Tarragona;2023;2;SL;138;1410492;1410492
02;Aragón;44;Teruel;2023;2;SL;13;144385;144385
08;Castilla-La Mancha;45;Toledo;2023;2;SL;113;748648;748648
10;Comunitat Valenciana;46;València / Valencia;2023;2;SL;669;31278971;31278971
07;Castilla y León;47;Valladolid;2023;2;SL;60;6121315;6121315
16;País Vasco;48;Bizkaia;2023;2;SL;151;13947294;13947294
07;Castilla y León;49;Zamora;2023;2;SL;21;471696;471696
02;Aragón;50;Zaragoza;2023;2;SL;153;4049825;4049825
18;Ceuta;51;Ceuta;2023;2;SL;4;12126;12126
19;Melilla;52;Melilla;2023;2;SL;7;56250;56250
16;País Vasco;01;Araba / Álava;2023;2;Otras;1;3000;3000
08;Castilla-La Mancha;02;Albacete;2023;2;Otras;1;100;100
10;Comunitat Valenciana;03;Alacant / Alicante;2023;2;Otras;0;0;0
01;Andalucía;04;Almería;2023;2;Otras;0;0;0
07;Castilla y León;05;Ávila;2023;2;Otras;0;0;0
11;Extremadura;06;Badajoz;2023;2;Otras;0;0;0
04;Illes Balears;07;Illes Balears;2023;2;Otras;0;0;0
09;Cataluña;08;Barcelona;2023;2;Otras;9;9200;9200
07;Castilla y León;09;Burgos;2023;2;Otras;0;0;0
11;Extremadura;10;Cáceres;2023;2;Otras;0;0;0
01;Andalucía;11;Cádiz;2023;2;Otras;0;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2023;2;Otras;1;0;0
08;Castilla-La Mancha;13;Ciudad Real;2023;2;Otras;1;3000;3000
01;Andalucía;14;Córdoba;2023;2;Otras;0;0;0
12;Galicia;15;Coruña, A;2023;2;Otras;0;0;0
08;Castilla-La Mancha;16;Cuenca;2023;2;Otras;0;0;0
09;Cataluña;17;Girona;2023;2;Otras;0;0;0
01;Andalucía;18;Granada;2023;2;Otras;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2023;2;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2023;2;Otras;1;200;200
01;Andalucía;21;Huelva;2023;2;Otras;0;0;0
02;Aragón;22;Huesca;2023;2;Otras;1;45300;45300
01;Andalucía;23;Jaén;2023;2;Otras;0;0;0
07;Castilla y León;24;León;2023;2;Otras;0;0;0
09;Cataluña;25;Lleida;2023;2;Otras;1;6000;6000
17;La Rioja;26;Rioja, La;2023;2;Otras;0;0;0
12;Galicia;27;Lugo;2023;2;Otras;0;0;0
13;Comunidad de Madrid;28;Madrid;2023;2;Otras;86;62100;62100
01;Andalucía;29;Málaga;2023;2;Otras;4;0;0
14;Región de Murcia;30;Murcia;2023;2;Otras;0;0;0
15;C. Foral de Navarra;31;Navarra;2023;2;Otras;0;0;0
12;Galicia;32;Ourense;2023;2;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2023;2;Otras;3;9000;9000
07;Castilla y León;34;Palencia;2023;2;Otras;0;0;0
05;Canarias;35;Palmas, Las;2023;2;Otras;6;1200;1200
12;Galicia;36;Pontevedra;2023;2;Otras;0;0;0
07;Castilla y León;37;Salamanca;2023;2;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2023;2;Otras;3;2000;2000
06;Cantabria;39;Cantabria;2023;2;Otras;0;0;0
07;Castilla y León;40;Segovia;2023;2;Otras;0;0;0
01;Andalucía;41;Sevilla;2023;2;Otras;1;3000;3000
07;Castilla y León;42;Soria;2023;2;Otras;0;0;0
09;Cataluña;43;Tarragona;2023;2;Otras;1;100;100
02;Aragón;44;Teruel;2023;2;Otras;0;0;0
08;Castilla-La Mancha;45;Toledo;2023;2;Otras;1;0;0
10;Comunitat Valenciana;46;València / Valencia;2023;2;Otras;1;0;0
07;Castilla y León;47;Valladolid;2023;2;Otras;1;400;400
16;País Vasco;48;Bizkaia;2023;2;Otras;1;0;0
07;Castilla y León;49;Zamora;2023;2;Otras;8;800;800
02;Aragón;50;Zaragoza;2023;2;Otras;2;6000;6000
18;Ceuta;51;Ceuta;2023;2;Otras;0;0;0
19;Melilla;52;Melilla;2023;2;Otras;0;0;0
16;País Vasco;01;Araba / Álava;2023;3;SA;0;0;0
08;Castilla-La Mancha;02;Albacete;2023;3;SA;0;0;0
10;Comunitat Valenciana;03;Alacant / Alicante;2023;3;SA;0;0;0
01;Andalucía;04;Almería;2023;3;SA;0;0;0
07;Castilla y León;05;Ávila;2023;3;SA;0;0;0
11;Extremadura;06;Badajoz;2023;3;SA;0;0;0
04;Illes Balears;07;Illes Balears;2023;3;SA;0;0;0
09;Cataluña;08;Barcelona;2023;3;SA;6;2720000;770000
07;Castilla y León;09;Burgos;2023;3;SA;0;0;0
11;Extremadura;10;Cáceres;2023;3;SA;0;0;0
01;Andalucía;11;Cádiz;2023;3;SA;2;2859842;2814842
10;Comunitat Valenciana;12;Castelló / Castellón;2023;3;SA;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2023;3;SA;0;0;0
01;Andalucía;14;Córdoba;2023;3;SA;0;0;0
12;Galicia;15;Coruña, A;2023;3;SA;0;0;0
08;Castilla-La Mancha;16;Cuenca;2023;3;SA;0;0;0
09;Cataluña;17;Girona;2023;3;SA;0;0;0
01;Andalucía;18;Granada;2023;3;SA;0;0;0
08;Castilla-La Mancha;19;Guadalajara;2023;3;SA;0;0;0
16;País Vasco;20;Gipuzkoa;2023;3;SA;2;120000;30000
01;Andalucía;21;Huelva;2023;3;SA;0;0;0
02;Aragón;22;Huesca;2023;3;SA;0;0;0
01;Andalucía;23;Jaén;2023;3;SA;0;0;0
07;Castilla y León;24;León;2023;3;SA;0;0;0
09;Cataluña;25;Lleida;2023;3;SA;0;0;0
17;La Rioja;26;Rioja, La;2023;3;SA;0;0;0
12;Galicia;27;Lugo;2023;3;SA;0;0;0
13;Comunidad de Madrid;28;Madrid;2023;3;SA;26;29277001;14756000
01;Andalucía;29;Málaga;2023;3;SA;2;2642200;2642200
14;Región de Murcia;30;Murcia;2023;3;SA;0;0;0
15;C. Foral de Navarra;31;Navarra;2023;3;SA;0;0;0
12;Galicia;32;Ourense;2023;3;SA;0;0;0
03;Principado de Asturias;33;Asturias;2023;3;SA;1;62820;62820
07;Castilla y León;34;Palencia;2023;3;SA;0;0;0
05;Canarias;35;Palmas, Las;2023;3;SA;0;0;0
12;Galicia;36;Pontevedra;2023;3;SA;0;0;0
07;Castilla y León;37;Salamanca;2023;3;SA;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2023;3;SA;0;0;0
06;Cantabria;39;Cantabria;2023;3;SA;0;0;0
07;Castilla y León;40;Segovia;2023;3;SA;0;0;0
01;Andalucía;41;Sevilla;2023;3;SA;1;6000000;6000000
07;Castilla y León;42;Soria;2023;3;SA;0;0;0
09;Cataluña;43;Tarragona;2023;3;SA;0;0;0
02;Aragón;44;Teruel;2023;3;SA;0;0;0
08;Castilla-La Mancha;45;Toledo;2023;3;SA;1;62160;15540
10;Comunitat Valenciana;46;València / Valencia;2023;3;SA;3;180000;139250
07;Castilla y León;47;Valladolid;2023;3;SA;0;0;0
16;País Vasco;48;Bizkaia;2023;3;SA;1;60000;60000
07;Castilla y León;49;Zamora;2023;3;SA;0;0;0
02;Aragón;50;Zaragoza;2023;3;SA;0;0;0
18;Ceuta;51;Ceuta;2023;3;SA;0;0;0
19;Melilla;52;Melilla;2023;3;SA;0;0;0
16;País Vasco;01;Araba / Álava;2023;3;SL;59;1477112;1477112
08;Castilla-La Mancha;02;Albacete;2023;3;SL;54;596986;596986
10;Comunitat Valenciana;03;Alacant / Alicante;2023;3;SL;684;9856443;9856443
01;Andalucía;04;Almería;2023;3;SL;154;4106819;4106819
07;Castilla y León;05;Ávila;2023;3;SL;17;266320;266320
11;Extremadura;06;Badajoz;2023;3;SL;93;3569780;3569780
04;Illes Balears;07;Illes Balears;2023;3;SL;437;14359546;14359546
09;Cataluña;08;Barcelona;2023;3;SL;1642;90530529;90530529
07;Castilla y León;09;Burgos;2023;3;SL;49;1134578;1134578
11;Extremadura;10;Cáceres;2023;3;SL;48;352914;352914
01;Andalucía;11;Cádiz;2023;3;SL;222;23456281;23456281
10;Comunitat Valenciana;12;Castelló / Castellón;2023;3;SL;118;4961416;4961416
08;Castilla-La Mancha;13;Ciudad Real;2023;3;SL;71;8295406;8295406
01;Andalucía;14;Córdoba;2023;3;SL;134;2621326;2621326
12;Galicia;15;Coruña, A;2023;3;SL;195;4486566;4486566
08;Castilla-La Mancha;16;Cuenca;2023;3;SL;34;237796;237796
09;Cataluña;17;Girona;2023;3;SL;135;8454812;8454812
01;Andalucía;18;Granada;2023;3;SL;188;2540778;2540778
08;Castilla-La Mancha;19;Guadalajara;2023;3;SL;33;1403429;1403429
16;País Vasco;20;Gipuzkoa;2023;3;SL;100;1757401;1757401
01;Andalucía;21;Huelva;2023;3;SL;92;1275607;1275607
02;Aragón;22;Huesca;2023;3;SL;39;1220293;1220293
01;Andalucía;23;Jaén;2023;3;SL;85;2545791;2545791
07;Castilla y León;24;León;2023;3;SL;67;1450477;1450477
09;Cataluña;25;Lleida;2023;3;SL;99;4026219;4026219
17;La Rioja;26;Rioja, La;2023;3;SL;51;3405085;3405085
12;Galicia;27;Lugo;2023;3;SL;47;1448776;1448776
13;Comunidad de Madrid;28;Madrid;2023;3;SL;2779;150570223;150570223
01;Andalucía;29;Málaga;2023;3;SL;842;18865573;18865573
14;Región de Murcia;30;Murcia;2023;3;SL;308;10563224;10563224
15;C. Foral de Navarra;31;Navarra;2023;3;SL;89;5784445;5784445
12;Galicia;32;Ourense;2023;3;SL;39;404040;404040
03;Principado de Asturias;33;Asturias;2023;3;SL;149;5738708;5738708
07;Castilla y León;34;Palencia;2023;3;SL;12;397100;397100
05;Canarias;35;Palmas, Las;2023;3;SL;221;1905536;1905536
12;Galicia;36;Pontevedra;2023;3;SL;171;2011361;2011361
07;Castilla y León;37;Salamanca;2023;3;SL;48;10078004;10078004
05;Canarias;38;Santa Cruz de Tenerife;2023;3;SL;240;2226237;2226237
06;Cantabria;39;Cantabria;2023;3;SL;92;725084;725084
07;Castilla y León;40;Segovia;2023;3;SL;14;137600;137600
01;Andalucía;41;Sevilla;2023;3;SL;538;25147350;25147350
07;Castilla y León;42;Soria;2023;3;SL;13;1706700;1706700
09;Cataluña;43;Tarragona;2023;3;SL;164;2482273;2482273
02;Aragón;44;Teruel;2023;3;SL;22;4345434;4345434
08;Castilla-La Mancha;45;Toledo;2023;3;SL;113;980269;980269
10;Comunitat Valenciana;46;València / Valencia;2023;3;SL;735;26627136;26627136
07;Castilla y León;47;Valladolid;2023;3;SL;83;1199364;1199364
16;País Vasco;48;Bizkaia;2023;3;SL;203;11579052;11579052
07;Castilla y León;49;Zamora;2023;3;SL;28;1385560;1385560
02;Aragón;50;Zaragoza;2023;3;SL;177;1623536;1623536
18;Ceuta;51;Ceuta;2023;3;SL;3;1146690;1146690
19;Melilla;52;Melilla;2023;3;SL;13;39200;39200
16;País Vasco;01;Araba / Álava;2023;3;Otras;0;0;0
08;Castilla-La Mancha;02;Albacete;2023;3;Otras;1;3000;3000
10;Comunitat Valenciana;03;Alacant / Alicante;2023;3;Otras;1;42000;42000
01;Andalucía;04;Almería;2023;3;Otras;0;0;0
07;Castilla y León;05;Ávila;2023;3;Otras;0;0;0
11;Extremadura;06;Badajoz;2023;3;Otras;1;3000;3000
04;Illes Balears;07;Illes Balears;2023;3;Otras;1;300;300
09;Cataluña;08;Barcelona;2023;3;Otras;21;2500;500
07;Castilla y León;09;Burgos;2023;3;Otras;1;2000;2000
11;Extremadura;10;Cáceres;2023;3;Otras;2;11000;11000
01;Andalucía;11;Cádiz;2023;3;Otras;1;0;0
10;Comunitat Valenciana;12;Castelló / Castellón;2023;3;Otras;0;0;0
08;Castilla-La Mancha;13;Ciudad Real;2023;3;Otras;0;0;0
01;Andalucía;14;Córdoba;2023;3;Otras;0;0;0
12;Galicia;15;Coruña, A;2023;3;Otras;3;60000;60000
08;Castilla-La Mancha;16;Cuenca;2023;3;Otras;0;0;0
09;Cataluña;17;Girona;2023;3;Otras;2;185700;185700
01;Andalucía;18;Granada;2023;3;Otras;2;0;0
08;Castilla-La Mancha;19;Guadalajara;2023;3;Otras;0;0;0
16;País Vasco;20;Gipuzkoa;2023;3;Otras;1;4000;4000
01;Andalucía;21;Huelva;2023;3;Otras;0;0;0
02;Aragón;22;Huesca;2023;3;Otras;0;0;0
01;Andalucía;23;Jaén;2023;3;Otras;0;0;0
07;Castilla y León;24;León;2023;3;Otras;0;0;0
09;Cataluña;25;Lleida;2023;3;Otras;1;837758;837758
17;La Rioja;26;Rioja, La;2023;3;Otras;0;0;0
12;Galicia;27;Lugo;2023;3;Otras;1;1200;1200
13;Comunidad de Madrid;28;Madrid;2023;3;Otras;56;68200;68200
01;Andalucía;29;Málaga;2023;3;Otras;2;63000;63000
14;Región de Murcia;30;Murcia;2023;3;Otras;1;0;0
15;C. Foral de Navarra;31;Navarra;2023;3;Otras;0;0;0
12;Galicia;32;Ourense;2023;3;Otras;0;0;0
03;Principado de Asturias;33;Asturias;2023;3;Otras;1;1000;1000
07;Castilla y León;34;Palencia;2023;3;Otras;0;0;0
05;Canarias;35;Palmas, Las;2023;3;Otras;10;12000;12000
12;Galicia;36;Pontevedra;2023;3;Otras;0;0;0
07;Castilla y León;37;Salamanca;2023;3;Otras;0;0;0
05;Canarias;38;Santa Cruz de Tenerife;2023;3;Otras;0;0;0
06;Cantabria;39;Cantabria;2023;3;Otras;0;0;0
07;Castilla y León;40;Segovia;2023;3;Otras;0;0;0
